date,website,provider,network,contract_length,plan_name,plan_name_group,plan_data,onetime_charge,onetime_promo,upfront_total,promo_months,promo_price,contract_price,weighted_average_monthly_price,two_year_cost,plan_minutes,plan_sms,download_speed,throttle_speed,plan_young,is_5g,url
2023-06-08,Saturn,MediaMarktSaturn,o2,24,Super Select L,Super Select L,14.0,29.99,0.0,29.99,0,0.0,18.99,18.99,485.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-l-inkl-coupon
2023-06-08,Saturn,MediaMarktSaturn,o2,24,Super Select M,Super Select M,13.0,29.99,0.0,29.99,0,0.0,12.99,12.99,341.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-m-inkl-coupon
2023-06-08,Saturn,MediaMarktSaturn,o2,24,Super Select S,Super Select S,10.0,29.99,0.0,29.99,0,0.0,9.99,9.99,269.75,999.0,999.0,50.0,,0,True,https://handytarife.saturn.de/tarife/super-select/superselect-s-inkl-coupon
2023-06-08,Saturn,Mobilcom Debitel,Telekom,24,Green Data XL,Green Data XL,25.0,39.99,0.0,39.99,0,0.0,29.99,29.99,759.75,0.0,0.0,300.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-xl-tm
2023-06-08,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 10GB,Green LTE 10GB,14.0,39.99,0.0,39.99,0,0.0,31.99,31.99,807.75,999.0,0.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-10gb-telekom
2023-06-08,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,0.0,39.99,0,0.0,36.99,36.99,927.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-20gb-telekom
2023-06-08,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 30GB,Green LTE 30GB,38.0,39.99,0.0,39.99,0,0.0,41.99,41.99,1047.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-30gb-telekom
2023-06-08,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 40GB,Green LTE 40GB,50.0,39.99,0.0,39.99,0,0.0,46.99,46.99,1167.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-40gb-telekom
2023-06-08,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 6GB,Green LTE 6GB,10.0,39.99,0.0,39.99,0,0.0,26.99,26.99,687.75,999.0,0.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-6gb-telekom
2023-06-08,Saturn,Mobilcom Debitel,Telekom,24,Telekom Green LTE 20GB Special,Telekom Green LTE 20GB Special,20.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-20gb-spezial-80
2023-06-08,Saturn,Mobilcom Debitel,Vodafone,24,Green 5G 40GB,Green 5G 40GB,40.0,39.99,0.0,39.99,0,0.0,51.99,51.99,1287.75,999.0,999.0,150.0,,0,True,https://handytarife.saturn.de/tarife/vodafone/green-5g-40gb-vodafone
2023-06-08,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 10GB,Green LTE 10GB,10.0,39.99,0.0,39.99,0,0.0,26.99,26.99,687.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-10gb-vodafone
2023-06-08,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 15GB,Green LTE 15GB,15.0,39.99,0.0,39.99,0,0.0,31.99,31.99,807.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-15gb-vodafone
2023-06-08,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,0.0,39.99,0,0.0,36.99,36.99,927.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-20gb-vodafone
2023-06-08,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 30GB,Green LTE 30GB,30.0,39.99,0.0,39.99,0,0.0,41.99,41.99,1047.75,999.0,999.0,100.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-30gb-vodafone
2023-06-08,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 40GB,Green LTE 40GB,40.0,39.99,0.0,39.99,0,0.0,46.99,46.99,1167.75,999.0,999.0,100.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-40gb-vodafone
2023-06-08,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 5GB,Green LTE 5GB,5.0,39.99,0.0,39.99,0,0.0,21.99,21.99,567.75,999.0,0.0,21.6,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-5gb-vodafone
2023-06-08,Saturn,o2,o2,24,Basic 15,Basic 15,6.0,39.99,0.0,39.99,0,0.0,14.99,14.99,399.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-15
2023-06-08,Saturn,o2,o2,24,Basic 20,Basic 20,13.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-20
2023-06-08,Saturn,o2,o2,24,Basic 20 Promo,Basic 20 Promo,13.0,39.99,0.0,39.99,0,0.0,15.99,15.99,423.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-20-promo
2023-06-08,Saturn,o2,o2,24,Basic 25,Basic 25,18.0,39.99,0.0,39.99,0,0.0,24.99,24.99,639.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-25
2023-06-08,Saturn,o2,o2,24,Basic 25 Promo,Basic 25 Promo,18.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-25-promo
2023-06-08,Saturn,o2,o2,24,Basic 30,Basic 30,22.0,39.99,0.0,39.99,0,0.0,29.99,29.99,759.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-30
2023-06-08,Saturn,o2,o2,24,Mobile L,Mobile L,70.0,39.99,0.0,39.99,0,0.0,42.99,42.99,1071.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-l-650
2023-06-08,Saturn,o2,o2,24,Mobile L Boost,Mobile L Boost,140.0,39.99,0.0,39.99,0,0.0,47.99,47.99,1191.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-l-boost-730
2023-06-08,Saturn,o2,o2,24,Mobile M,Mobile M,25.0,39.99,0.0,39.99,0,0.0,32.99,32.99,831.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-m-530
2023-06-08,Saturn,o2,o2,24,Mobile M Boost,Mobile M Boost,50.0,39.99,0.0,39.99,0,0.0,37.99,37.99,951.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-m-boost-600
2023-06-08,Saturn,o2,o2,24,Mobile S,Mobile S,4.0,39.99,0.0,39.99,0,0.0,22.99,22.99,591.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-s
2023-06-08,Saturn,o2,o2,24,Mobile S Boost,Mobile S Boost,8.0,39.99,0.0,39.99,0,0.0,27.99,27.99,711.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-s-boost
2023-06-08,Saturn,o2,o2,24,Mobile Unlimited Max,Mobile Unlimited Max,999.0,39.99,0.0,39.99,0,0.0,62.99,62.99,1551.75,0.0,0.0,500.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-unlimited-max-900
2023-06-08,Saturn,o2,o2,24,my Data L,My Data L,60.0,49.99,0.0,49.99,0,0.0,29.99,29.99,769.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-l-o2
2023-06-08,Saturn,o2,o2,24,my Data M,My Data M,20.0,49.99,0.0,49.99,0,0.0,19.99,19.99,529.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-m-o2
2023-06-08,Saturn,o2,o2,24,My Data S,My Data S,3.0,49.99,0.0,49.99,0,0.0,9.99,9.99,289.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-s-o2
2023-06-08,Saturn,o2,o2,24,O2 IOT M,O2 IOT M,0.5,0.0,0.0,0.0,0,0.0,4.99,4.99,119.76,999.0,999.0,,,0,False,https://handytarife.saturn.de/tarife/o2/iot-m-50eur
2023-06-08,Saturn,o2,o2,24,Telefonica Green LTE 6GB Spezial,Telefonica Green LTE 6GB,6.0,39.99,0.0,39.99,0,0.0,7.99,7.99,231.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telefonica/tef-green-lte-6gb-spezial-100
2023-06-09,Saturn,MediaMarktSaturn,o2,1,Super Select XS,Super Select XS,2.0,29.99,0.0,29.99,0,0.0,7.99,7.99,221.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-xs
2023-06-09,Saturn,MediaMarktSaturn,o2,24,Super Select 60+,Super Select 60+,3.0,29.99,0.0,29.99,0,0.0,6.99,6.99,197.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-60-plus-inkl-coupon
2023-06-09,Saturn,MediaMarktSaturn,o2,24,Super Select L,Super Select L,14.0,29.99,0.0,29.99,0,0.0,18.99,18.99,485.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-l-inkl-coupon
2023-06-09,Saturn,MediaMarktSaturn,o2,24,Super Select M,Super Select M,13.0,29.99,0.0,29.99,0,0.0,12.99,12.99,341.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-m-inkl-coupon
2023-06-09,Saturn,MediaMarktSaturn,o2,24,Super Select S,Super Select S,10.0,29.99,0.0,29.99,0,0.0,9.99,9.99,269.75,999.0,999.0,50.0,,0,True,https://handytarife.saturn.de/tarife/super-select/superselect-s-inkl-coupon
2023-06-09,Saturn,Mobilcom Debitel,Telekom,24,Green Data XL,Green Data XL,25.0,39.99,0.0,39.99,0,0.0,29.99,29.99,759.75,0.0,0.0,300.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-xl-tm
2023-06-09,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 10GB,Green LTE 10GB,14.0,39.99,0.0,39.99,0,0.0,31.99,31.99,807.75,999.0,0.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-10gb-telekom
2023-06-09,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,0.0,39.99,0,0.0,36.99,36.99,927.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-20gb-telekom
2023-06-09,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 30GB,Green LTE 30GB,38.0,39.99,0.0,39.99,0,0.0,41.99,41.99,1047.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-30gb-telekom
2023-06-09,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 40GB,Green LTE 40GB,50.0,39.99,0.0,39.99,0,0.0,46.99,46.99,1167.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-40gb-telekom
2023-06-09,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 6GB,Green LTE 6GB,10.0,39.99,0.0,39.99,0,0.0,26.99,26.99,687.75,999.0,0.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-6gb-telekom
2023-06-09,Saturn,Mobilcom Debitel,Telekom,24,Telekom Green LTE 20GB Special,Telekom Green LTE 20GB Special,20.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-20gb-spezial-80
2023-06-09,Saturn,Mobilcom Debitel,Vodafone,24,Green 5G 40GB,Green 5G 40GB,40.0,39.99,0.0,39.99,0,0.0,51.99,51.99,1287.75,999.0,999.0,150.0,,0,True,https://handytarife.saturn.de/tarife/vodafone/green-5g-40gb-vodafone
2023-06-09,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 10GB,Green LTE 10GB,10.0,39.99,0.0,39.99,0,0.0,26.99,26.99,687.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-10gb-vodafone
2023-06-09,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 15GB,Green LTE 15GB,15.0,39.99,0.0,39.99,0,0.0,31.99,31.99,807.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-15gb-vodafone
2023-06-09,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,0.0,39.99,0,0.0,36.99,36.99,927.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-20gb-vodafone
2023-06-09,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 30GB,Green LTE 30GB,30.0,39.99,0.0,39.99,0,0.0,41.99,41.99,1047.75,999.0,999.0,100.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-30gb-vodafone
2023-06-09,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 40GB,Green LTE 40GB,40.0,39.99,0.0,39.99,0,0.0,46.99,46.99,1167.75,999.0,999.0,100.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-40gb-vodafone
2023-06-09,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 5GB,Green LTE 5GB,5.0,39.99,0.0,39.99,0,0.0,21.99,21.99,567.75,999.0,0.0,21.6,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-5gb-vodafone
2023-06-09,Saturn,o2,o2,24,Basic 15,Basic 15,6.0,39.99,0.0,39.99,0,0.0,14.99,14.99,399.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-15
2023-06-09,Saturn,o2,o2,24,Basic 20,Basic 20,13.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-20
2023-06-09,Saturn,o2,o2,24,Basic 20 Promo,Basic 20 Promo,13.0,39.99,0.0,39.99,0,0.0,15.99,15.99,423.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-20-promo
2023-06-09,Saturn,o2,o2,24,Basic 25,Basic 25,18.0,39.99,0.0,39.99,0,0.0,24.99,24.99,639.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-25
2023-06-09,Saturn,o2,o2,24,Basic 25 Promo,Basic 25 Promo,18.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-25-promo
2023-06-09,Saturn,o2,o2,24,Basic 30,Basic 30,22.0,39.99,0.0,39.99,0,0.0,29.99,29.99,759.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-30
2023-06-09,Saturn,o2,o2,24,Mobile L,Mobile L,70.0,39.99,0.0,39.99,0,0.0,42.99,42.99,1071.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-l-650
2023-06-09,Saturn,o2,o2,24,Mobile L Boost,Mobile L Boost,140.0,39.99,0.0,39.99,0,0.0,47.99,47.99,1191.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-l-boost-730
2023-06-09,Saturn,o2,o2,24,Mobile M,Mobile M,25.0,39.99,0.0,39.99,0,0.0,32.99,32.99,831.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-m-530
2023-06-09,Saturn,o2,o2,24,Mobile M Boost,Mobile M Boost,50.0,39.99,0.0,39.99,0,0.0,37.99,37.99,951.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-m-boost-600
2023-06-09,Saturn,o2,o2,24,Mobile S,Mobile S,4.0,39.99,0.0,39.99,0,0.0,22.99,22.99,591.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-s
2023-06-09,Saturn,o2,o2,24,Mobile S Boost,Mobile S Boost,8.0,39.99,0.0,39.99,0,0.0,27.99,27.99,711.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-s-boost
2023-06-09,Saturn,o2,o2,24,Mobile Unlimited Max,Mobile Unlimited Max,999.0,39.99,0.0,39.99,0,0.0,62.99,62.99,1551.75,0.0,0.0,500.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-unlimited-max-900
2023-06-09,Saturn,o2,o2,24,my Data L,My Data L,60.0,49.99,0.0,49.99,0,0.0,29.99,29.99,769.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-l-o2
2023-06-09,Saturn,o2,o2,24,my Data M,My Data M,20.0,49.99,0.0,49.99,0,0.0,19.99,19.99,529.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-m-o2
2023-06-09,Saturn,o2,o2,24,My Data S,My Data S,3.0,49.99,0.0,49.99,0,0.0,9.99,9.99,289.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-s-o2
2023-06-09,Saturn,o2,o2,24,O2 IOT M,O2 IOT M,0.5,0.0,0.0,0.0,0,0.0,4.99,4.99,119.76,999.0,999.0,,,0,False,https://handytarife.saturn.de/tarife/o2/iot-m-50eur
2023-06-09,Saturn,o2,o2,24,Telefonica Green LTE 6GB Spezial,Telefonica Green LTE 6GB,6.0,39.99,0.0,39.99,0,0.0,7.99,7.99,231.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telefonica/tef-green-lte-6gb-spezial-100
2023-06-10,Saturn,MediaMarktSaturn,o2,1,Super Select XS,Super Select XS,2.0,29.99,0.0,29.99,0,0.0,7.99,7.99,221.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-xs
2023-06-10,Saturn,MediaMarktSaturn,o2,24,Super Select 60+,Super Select 60+,3.0,29.99,0.0,29.99,0,0.0,6.99,6.99,197.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-60-plus-inkl-coupon
2023-06-10,Saturn,MediaMarktSaturn,o2,24,Super Select L,Super Select L,14.0,29.99,0.0,29.99,0,0.0,18.99,18.99,485.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-l-inkl-coupon
2023-06-10,Saturn,MediaMarktSaturn,o2,24,Super Select M,Super Select M,13.0,29.99,0.0,29.99,0,0.0,12.99,12.99,341.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-m-inkl-coupon
2023-06-10,Saturn,MediaMarktSaturn,o2,24,Super Select S,Super Select S,10.0,29.99,0.0,29.99,0,0.0,9.99,9.99,269.75,999.0,999.0,50.0,,0,True,https://handytarife.saturn.de/tarife/super-select/superselect-s-inkl-coupon
2023-06-10,Saturn,Mobilcom Debitel,Telekom,24,Green Data XL,Green Data XL,25.0,39.99,0.0,39.99,0,0.0,29.99,29.99,759.75,0.0,0.0,300.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-data-xl-tm
2023-06-10,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 10GB,Green LTE 10GB,14.0,39.99,0.0,39.99,0,0.0,31.99,31.99,807.75,999.0,0.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-10gb-telekom
2023-06-10,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,0.0,39.99,0,0.0,36.99,36.99,927.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-20gb-telekom
2023-06-10,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 30GB,Green LTE 30GB,38.0,39.99,0.0,39.99,0,0.0,41.99,41.99,1047.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-30gb-telekom
2023-06-10,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 40GB,Green LTE 40GB,50.0,39.99,0.0,39.99,0,0.0,46.99,46.99,1167.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-40gb-telekom
2023-06-10,Saturn,Mobilcom Debitel,Telekom,24,Green LTE 6GB,Green LTE 6GB,10.0,39.99,0.0,39.99,0,0.0,26.99,26.99,687.75,999.0,0.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-6gb-telekom
2023-06-10,Saturn,Mobilcom Debitel,Telekom,24,Telekom Green LTE 20GB Special,Telekom Green LTE 20GB Special,20.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telekom/green-lte-20gb-spezial-80
2023-06-10,Saturn,Mobilcom Debitel,Vodafone,24,Green 5G 40GB,Green 5G 40GB,40.0,39.99,0.0,39.99,0,0.0,51.99,51.99,1287.75,999.0,999.0,150.0,,0,True,https://handytarife.saturn.de/tarife/vodafone/green-5g-40gb-vodafone
2023-06-10,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 10GB,Green LTE 10GB,10.0,39.99,0.0,39.99,0,0.0,26.99,26.99,687.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-10gb-vodafone
2023-06-10,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 15GB,Green LTE 15GB,15.0,39.99,0.0,39.99,0,0.0,31.99,31.99,807.75,999.0,0.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-15gb-vodafone
2023-06-10,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 20GB,Green LTE 20GB,20.0,39.99,0.0,39.99,0,0.0,36.99,36.99,927.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-20gb-vodafone
2023-06-10,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 30GB,Green LTE 30GB,30.0,39.99,0.0,39.99,0,0.0,41.99,41.99,1047.75,999.0,999.0,100.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-30gb-vodafone
2023-06-10,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 40GB,Green LTE 40GB,40.0,39.99,0.0,39.99,0,0.0,46.99,46.99,1167.75,999.0,999.0,100.0,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-40gb-vodafone
2023-06-10,Saturn,Mobilcom Debitel,Vodafone,24,Green LTE 5GB,Green LTE 5GB,5.0,39.99,0.0,39.99,0,0.0,21.99,21.99,567.75,999.0,0.0,21.6,,0,False,https://handytarife.saturn.de/tarife/vodafone/green-lte-5gb-vodafone
2023-06-10,Saturn,o2,o2,24,Basic 15,Basic 15,6.0,39.99,0.0,39.99,0,0.0,14.99,14.99,399.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-15
2023-06-10,Saturn,o2,o2,24,Basic 20,Basic 20,13.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-20
2023-06-10,Saturn,o2,o2,24,Basic 20 Promo,Basic 20 Promo,13.0,39.99,0.0,39.99,0,0.0,15.99,15.99,423.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-20-promo
2023-06-10,Saturn,o2,o2,24,Basic 25,Basic 25,18.0,39.99,0.0,39.99,0,0.0,24.99,24.99,639.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-25
2023-06-10,Saturn,o2,o2,24,Basic 25 Promo,Basic 25 Promo,18.0,39.99,0.0,39.99,0,0.0,19.99,19.99,519.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-25-promo
2023-06-10,Saturn,o2,o2,24,Basic 30,Basic 30,22.0,39.99,0.0,39.99,0,0.0,29.99,29.99,759.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/o2/basic-30
2023-06-10,Saturn,o2,o2,24,Mobile L,Mobile L,70.0,39.99,0.0,39.99,0,0.0,42.99,42.99,1071.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-l-650
2023-06-10,Saturn,o2,o2,24,Mobile L Boost,Mobile L Boost,140.0,39.99,0.0,39.99,0,0.0,47.99,47.99,1191.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-l-boost-730
2023-06-10,Saturn,o2,o2,24,Mobile M,Mobile M,25.0,39.99,0.0,39.99,0,0.0,32.99,32.99,831.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-m-530
2023-06-10,Saturn,o2,o2,24,Mobile M Boost,Mobile M Boost,50.0,39.99,0.0,39.99,0,0.0,37.99,37.99,951.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-m-boost-600
2023-06-10,Saturn,o2,o2,24,Mobile S,Mobile S,4.0,39.99,0.0,39.99,0,0.0,22.99,22.99,591.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-s
2023-06-10,Saturn,o2,o2,24,Mobile S Boost,Mobile S Boost,8.0,39.99,0.0,39.99,0,0.0,27.99,27.99,711.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-s-boost
2023-06-10,Saturn,o2,o2,24,Mobile Unlimited Max,Mobile Unlimited Max,999.0,39.99,0.0,39.99,0,0.0,62.99,62.99,1551.75,0.0,0.0,500.0,,0,True,https://handytarife.saturn.de/tarife/o2/mobile-unlimited-max-900
2023-06-10,Saturn,o2,o2,24,my Data L,My Data L,60.0,49.99,0.0,49.99,0,0.0,29.99,29.99,769.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-l-o2
2023-06-10,Saturn,o2,o2,24,my Data M,My Data M,20.0,49.99,0.0,49.99,0,0.0,19.99,19.99,529.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-m-o2
2023-06-10,Saturn,o2,o2,24,My Data S,My Data S,3.0,49.99,0.0,49.99,0,0.0,9.99,9.99,289.75,0.0,0.0,300.0,,0,True,https://handytarife.saturn.de/tarife/o2/my-data-s-o2
2023-06-10,Saturn,o2,o2,24,O2 IOT M,O2 IOT M,0.5,0.0,0.0,0.0,0,0.0,4.99,4.99,119.76,999.0,999.0,,,0,False,https://handytarife.saturn.de/tarife/o2/iot-m-50eur
2023-06-10,Saturn,o2,o2,24,Telefonica Green LTE 6GB Spezial,Telefonica Green LTE 6GB,6.0,39.99,0.0,39.99,0,0.0,7.99,7.99,231.75,999.0,999.0,25.0,,0,False,https://handytarife.saturn.de/tarife/telefonica/tef-green-lte-6gb-spezial-100
2023-06-11,Saturn,MediaMarktSaturn,o2,1,Super Select XS,Super Select XS,2.0,29.99,0.0,29.99,0,0.0,7.99,7.99,221.75,999.0,999.0,50.0,,0,False,https://handytarife.saturn.de/tarife/super-select/superselect-xs
